startup_id,user_id
23877,79128
23877,443489
23877,445302
23877,150941
23877,449331
23877,218386
23877,449595
23877,445423
23877,264949
23877,238912
23877,375569
23877,325536
23877,8412
23877,297205
23877,477500
23877,446717
23877,384476
23877,398386
23877,116439
23877,486900
23877,76661
23877,58566
23877,493657
23877,378832
23877,514092
23877,517673
23877,520785
23877,520351
23877,392440
23877,307076
23877,517876
23877,294396
23877,539748
23877,335112
23877,523087
23877,248771
23877,336532
23877,539515
23877,532835
23877,53549
23877,579544
23877,85576
23877,441219
23877,530250
23877,402059
23877,433664
23877,596920
23877,606319
23877,500690
23877,338497
23877,79128
23877,443489
23877,445302
23877,150941
23877,449331
23877,218386
23877,449595
23877,445423
23877,264949
23877,238912
23877,375569
23877,325536
23877,8412
23877,297205
23877,477500
23877,446717
23877,384476
23877,398386
23877,116439
23877,486900
23877,76661
23877,58566
23877,493657
23877,378832
23877,514092
23877,517673
23877,520785
23877,520351
23877,392440
23877,307076
23877,517876
23877,294396
23877,539748
23877,335112
23877,523087
23877,248771
23877,336532
23877,539515
23877,532835
23877,53549
23877,579544
23877,85576
23877,441219
23877,530250
23877,402059
23877,433664
23877,596920
23877,606319
23877,500690
23877,338497
23877,79128
23877,443489
23877,445302
23877,150941
23877,449331
23877,218386
23877,449595
23877,445423
23877,264949
23877,238912
23877,375569
23877,325536
23877,8412
23877,297205
23877,477500
23877,446717
23877,384476
23877,398386
23877,116439
23877,486900
23877,76661
23877,58566
23877,493657
23877,378832
23877,514092
23877,517673
23877,520785
23877,520351
23877,392440
23877,307076
23877,517876
23877,294396
23877,539748
23877,335112
23877,523087
23877,248771
23877,336532
23877,539515
23877,532835
23877,53549
23877,579544
23877,85576
23877,441219
23877,530250
23877,402059
23877,433664
23877,596920
23877,606319
23877,500690
23877,338497
23877,79128
23877,443489
23877,445302
23877,150941
23877,449331
23877,218386
23877,449595
23877,445423
23877,264949
23877,238912
23877,375569
23877,325536
23877,8412
23877,297205
23877,477500
23877,446717
23877,384476
23877,398386
23877,116439
23877,486900
23877,76661
23877,58566
23877,493657
23877,378832
23877,514092
23877,517673
23877,520785
23877,520351
23877,392440
23877,307076
23877,517876
23877,294396
23877,539748
23877,335112
23877,523087
23877,248771
23877,336532
23877,539515
23877,532835
23877,53549
23877,579544
23877,85576
23877,441219
23877,530250
23877,402059
23877,433664
23877,596920
23877,606319
23877,500690
23877,338497
23877,79128
23877,443489
23877,445302
23877,150941
23877,449331
23877,218386
23877,449595
23877,445423
23877,264949
23877,238912
23877,375569
23877,325536
23877,8412
23877,297205
23877,477500
23877,446717
23877,384476
23877,398386
23877,116439
23877,486900
23877,76661
23877,58566
23877,493657
23877,378832
23877,514092
23877,517673
23877,520785
23877,520351
23877,392440
23877,307076
23877,517876
23877,294396
23877,539748
23877,335112
23877,523087
23877,248771
23877,336532
23877,539515
23877,532835
23877,53549
23877,579544
23877,85576
23877,441219
23877,530250
23877,402059
23877,433664
23877,596920
23877,606319
23877,500690
23877,338497
23877,79128
23877,443489
23877,445302
23877,150941
23877,449331
23877,218386
23877,449595
23877,445423
23877,264949
23877,238912
23877,375569
23877,325536
23877,8412
23877,297205
23877,477500
23877,446717
23877,384476
23877,398386
23877,116439
23877,486900
23877,76661
23877,58566
23877,493657
23877,378832
23877,514092
23877,517673
23877,520785
23877,520351
23877,392440
23877,307076
23877,517876
23877,294396
23877,539748
23877,335112
23877,523087
23877,248771
23877,336532
23877,539515
23877,532835
23877,53549
23877,579544
23877,85576
23877,441219
23877,530250
23877,402059
23877,433664
23877,596920
23877,606319
23877,500690
23877,338497
23877,79128
23877,443489
23877,445302
23877,150941
23877,449331
23877,218386
23877,449595
23877,445423
23877,264949
23877,238912
23877,375569
23877,325536
23877,8412
23877,297205
23877,477500
23877,446717
23877,384476
23877,398386
23877,116439
23877,486900
23877,76661
23877,58566
23877,493657
23877,378832
23877,514092
23877,517673
23877,520785
23877,520351
23877,392440
23877,307076
23877,517876
23877,294396
23877,539748
23877,335112
23877,523087
23877,248771
23877,336532
23877,539515
23877,532835
23877,53549
23877,579544
23877,85576
23877,441219
23877,530250
23877,402059
23877,433664
23877,596920
23877,606319
23877,500690
23877,338497
23877,79128
23877,443489
23877,445302
23877,150941
23877,449331
23877,218386
23877,449595
23877,445423
23877,264949
23877,238912
23877,375569
23877,325536
23877,8412
23877,297205
23877,477500
23877,446717
23877,384476
23877,398386
23877,116439
23877,486900
23877,76661
23877,58566
23877,493657
23877,378832
23877,514092
23877,517673
23877,520785
23877,520351
23877,392440
23877,307076
23877,517876
23877,294396
23877,539748
23877,335112
23877,523087
23877,248771
23877,336532
23877,539515
23877,532835
23877,53549
23877,579544
23877,85576
23877,441219
23877,530250
23877,402059
23877,433664
23877,596920
23877,606319
23877,500690
23877,338497
23877,79128
23877,443489
23877,445302
23877,150941
23877,449331
23877,218386
23877,449595
23877,445423
23877,264949
23877,238912
23877,375569
23877,325536
23877,8412
23877,297205
23877,477500
23877,446717
23877,384476
23877,398386
23877,116439
23877,486900
23877,76661
23877,58566
23877,493657
23877,378832
23877,514092
23877,517673
23877,520785
23877,520351
23877,392440
23877,307076
23877,517876
23877,294396
23877,539748
23877,335112
23877,523087
23877,248771
23877,336532
23877,539515
23877,532835
23877,53549
23877,579544
23877,85576
23877,441219
23877,530250
23877,402059
23877,433664
23877,596920
23877,606319
23877,500690
223912,323104
223912,307085
223912,73494
223912,135774
223912,109492
223912,308448
223912,41911
223912,18221
223912,173405
223912,50147
223912,118457
223912,64579
223912,117501
223912,216150
223912,278891
223912,280116
223912,319955
223912,369451
223912,428915
223912,177272
223912,458894
223912,29866
223912,219970
223912,379864
31917,137857
31917,39514
31917,153407
31917,211173
31917,109492
31917,10559
31917,196115
31917,172720
31917,210006
31917,309167
31917,317905
31917,268880
31917,303607
31917,207053
31917,323545
31917,117013
31917,323334
31917,13359
31917,173405
31917,277241
31917,329305
31917,293283
31917,308378
31917,242854
31917,348490
31917,261790
31917,307191
31917,67017
31917,243790
31917,4515
31917,177084
31917,111474
31917,547
31917,369586
31917,378505
31917,200955
31917,493361
31917,124066
31917,469935
31917,471172
31917,290222
31917,276004
31917,497879
31917,439184
31917,97780
31917,418726
31917,503592
31917,457024
31917,148110
31917,40270
31917,137857
31917,39514
31917,153407
31917,211173
31917,109492
31917,10559
31917,196115
31917,172720
31917,210006
31917,309167
31917,317905
31917,268880
31917,303607
31917,207053
31917,323545
31917,117013
31917,323334
31917,13359
31917,173405
31917,277241
31917,329305
31917,293283
31917,308378
31917,242854
31917,348490
31917,261790
31917,307191
31917,67017
31917,243790
31917,4515
31917,177084
31917,111474
31917,547
31917,369586
31917,378505
31917,200955
31917,493361
31917,124066
31917,469935
31917,471172
31917,290222
31917,276004
31917,497879
31917,439184
31917,97780
31917,418726
31917,503592
31917,457024
31917,148110
31917,40270
31917,137857
31917,39514
31917,153407
31917,211173
31917,109492
31917,10559
31917,196115
31917,172720
31917,210006
31917,309167
31917,317905
31917,268880
31917,303607
31917,207053
31917,323545
31917,117013
31917,323334
31917,13359
31917,173405
31917,277241
31917,329305
31917,293283
31917,308378
31917,242854
31917,348490
31917,261790
31917,307191
31917,67017
31917,243790
31917,4515
31917,177084
31917,111474
31917,547
31917,369586
31917,378505
31917,200955
31917,493361
31917,124066
31917,469935
31917,471172
31917,290222
31917,276004
31917,497879
31917,439184
31917,97780
31917,418726
31917,503592
31917,457024
31917,148110
31917,40270
31917,137857
31917,39514
31917,153407
31917,211173
31917,109492
31917,10559
31917,196115
31917,172720
31917,210006
31917,309167
31917,317905
31917,268880
31917,303607
31917,207053
31917,323545
31917,117013
31917,323334
31917,13359
31917,173405
31917,277241
31917,329305
31917,293283
31917,308378
31917,242854
31917,348490
31917,261790
31917,307191
31917,67017
31917,243790
31917,4515
31917,177084
31917,111474
31917,547
31917,369586
31917,378505
31917,200955
31917,493361
31917,124066
31917,469935
31917,471172
31917,290222
31917,276004
31917,497879
31917,439184
31917,97780
31917,418726
31917,503592
31917,457024
31917,148110
31917,40270
31917,137857
31917,39514
31917,153407
31917,211173
31917,109492
31917,10559
31917,196115
31917,172720
31917,210006
31917,309167
31917,317905
31917,268880
31917,303607
31917,207053
31917,323545
31917,117013
31917,323334
31917,13359
31917,173405
31917,277241
31917,329305
31917,293283
31917,308378
31917,242854
31917,348490
31917,261790
31917,307191
31917,67017
31917,243790
31917,4515
31917,177084
31917,111474
31917,547
31917,369586
31917,378505
31917,200955
31917,493361
31917,124066
31917,469935
31917,471172
31917,290222
31917,276004
31917,497879
31917,439184
31917,97780
31917,418726
31917,503592
31917,457024
31917,148110
31917,40270
31917,137857
31917,39514
31917,153407
31917,211173
31917,109492
31917,10559
31917,196115
31917,172720
31917,210006
31917,309167
31917,317905
31917,268880
31917,303607
31917,207053
31917,323545
31917,117013
31917,323334
31917,13359
31917,173405
31917,277241
31917,329305
31917,293283
31917,308378
31917,242854
31917,348490
31917,261790
31917,307191
31917,67017
31917,243790
31917,4515
31917,177084
31917,111474
31917,547
31917,369586
31917,378505
31917,200955
31917,493361
31917,124066
31917,469935
31917,471172
31917,290222
31917,276004
31917,497879
31917,439184
31917,97780
31917,418726
31917,503592
31917,457024
31917,148110
31917,40270
32328,184691
32328,253347
32328,42502
32328,51848
32328,212816
32328,40461
32328,335301
32328,335679
32328,288609
32328,324045
32328,249808
32328,117569
32328,271988
32328,32075
32328,239618
32328,54759
32328,176156
32328,362173
32328,69657
32328,65578
32328,318513
32328,360796
32328,292030
32328,366451
32328,343990
32328,321240
32328,388994
32328,95720
32328,416353
32328,358163
32328,280033
32328,428622
32328,305638
32328,84758
32328,84127
32328,413672
32328,452100
32328,454260
32328,403006
32328,421337
32328,355081
32328,151063
32328,491712
32328,48035
32328,402059
32328,59573
32328,359245
32328,583225
32328,25166
32328,133186
32328,184691
32328,253347
32328,42502
32328,51848
32328,212816
32328,40461
32328,335301
32328,335679
32328,288609
32328,324045
32328,249808
32328,117569
32328,271988
32328,32075
32328,239618
32328,54759
32328,176156
32328,362173
32328,69657
32328,65578
32328,318513
32328,360796
32328,292030
32328,366451
32328,343990
32328,321240
32328,388994
32328,95720
32328,416353
32328,358163
32328,280033
32328,428622
32328,305638
32328,84758
32328,84127
32328,413672
32328,452100
32328,454260
32328,403006
32328,421337
32328,355081
32328,151063
32328,491712
32328,48035
32328,402059
32328,59573
32328,359245
32328,583225
32328,25166
32328,133186
116218,176350
116218,197977
116218,109780
116218,158206
116218,216941
116218,176445
116218,138309
116218,160379
116218,161364
116218,159813
116218,200581
116218,100988
116218,161092
116218,219970
116218,144
116218,238880
116218,127680
116218,106994
116218,229225
116218,109404
116218,254387
116218,118457
116218,305631
116218,89454
116218,313079
116218,278891
116218,322050
116218,109492
116218,10185
116218,277600
116218,41911
116218,18221
116218,117501
116218,6113
116218,173405
116218,146371
116218,269497
116218,352759
116218,307191
116218,319955
116218,386011
116218,420281
116218,41498
116218,93943
116218,185531
116218,518335
116218,119742
116218,496770
116218,418969
116218,91697
116218,176350
116218,197977
116218,109780
116218,158206
116218,216941
116218,176445
116218,138309
116218,160379
116218,161364
116218,159813
116218,200581
116218,100988
116218,161092
116218,219970
116218,144
116218,238880
116218,127680
116218,106994
116218,229225
116218,109404
116218,254387
116218,118457
116218,305631
116218,89454
116218,313079
116218,278891
116218,322050
116218,109492
116218,10185
116218,277600
116218,41911
116218,18221
116218,117501
116218,6113
116218,173405
116218,146371
116218,269497
116218,352759
116218,307191
116218,319955
116218,386011
116218,420281
116218,41498
116218,93943
116218,185531
116218,518335
116218,119742
116218,496770
116218,418969
116218,91697
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
2506,76661
2506,95656
2506,505059
2506,338504
2506,417285
2506,463100
2506,231902
2506,370430
2506,284205
2506,518167
2506,443463
2506,478212
2506,439796
2506,310461
2506,454644
2506,528775
2506,5970
2506,157231
2506,443043
2506,437906
2506,37655
2506,550929
2506,556397
2506,151078
2506,450652
2506,271804
2506,460203
2506,391655
2506,240275
2506,546991
2506,130748
2506,81145
2506,573121
2506,126302
2506,228164
2506,171047
2506,574338
2506,103671
2506,335334
2506,393074
2506,364591
2506,548835
2506,334204
2506,129376
2506,476238
2506,529648
2506,163369
2506,304053
2506,564910
2506,581680
1682,133186
1682,179282
1682,269228
1682,99338
1682,117681
1682,69247
1682,190303
1682,257777
1682,310835
1682,325838
1682,64911
1682,238912
1682,109492
1682,256466
1682,341256
1682,207195
1682,288019
1682,185457
1682,355047
1682,245271
1682,371763
1682,276600
1682,143365
1682,377702
1682,320556
1682,368565
1682,378542
1682,111442
1682,379776
1682,77923
1682,382885
1682,9377
1682,223457
1682,3975
1682,441045
1682,170822
1682,465670
1682,297205
1682,485336
1682,182124
1682,514039
1682,478552
1682,58566
1682,531287
1682,87869
1682,465530
1682,546554
1682,100346
1682,552137
1682,587373
1682,133186
1682,179282
1682,269228
1682,99338
1682,117681
1682,69247
1682,190303
1682,257777
1682,310835
1682,325838
1682,64911
1682,238912
1682,109492
1682,256466
1682,341256
1682,207195
1682,288019
1682,185457
1682,355047
1682,245271
1682,371763
1682,276600
1682,143365
1682,377702
1682,320556
1682,368565
1682,378542
1682,111442
1682,379776
1682,77923
1682,382885
1682,9377
1682,223457
1682,3975
1682,441045
1682,170822
1682,465670
1682,297205
1682,485336
1682,182124
1682,514039
1682,478552
1682,58566
1682,531287
1682,87869
1682,465530
1682,546554
1682,100346
1682,552137
1682,587373
1682,133186
1682,179282
1682,269228
1682,99338
1682,117681
1682,69247
1682,190303
1682,257777
1682,310835
1682,325838
1682,64911
1682,238912
1682,109492
1682,256466
1682,341256
1682,207195
1682,288019
1682,185457
1682,355047
1682,245271
1682,371763
1682,276600
1682,143365
1682,377702
1682,320556
1682,368565
1682,378542
1682,111442
1682,379776
1682,77923
1682,382885
1682,9377
1682,223457
1682,3975
1682,441045
1682,170822
1682,465670
1682,297205
1682,485336
1682,182124
1682,514039
1682,478552
1682,58566
1682,531287
1682,87869
1682,465530
1682,546554
1682,100346
1682,552137
1682,587373
1682,133186
1682,179282
1682,269228
1682,99338
1682,117681
1682,69247
1682,190303
1682,257777
1682,310835
1682,325838
1682,64911
1682,238912
1682,109492
1682,256466
1682,341256
1682,207195
1682,288019
1682,185457
1682,355047
1682,245271
1682,371763
1682,276600
1682,143365
1682,377702
1682,320556
1682,368565
1682,378542
1682,111442
1682,379776
1682,77923
1682,382885
1682,9377
1682,223457
1682,3975
1682,441045
1682,170822
1682,465670
1682,297205
1682,485336
1682,182124
1682,514039
1682,478552
1682,58566
1682,531287
1682,87869
1682,465530
1682,546554
1682,100346
1682,552137
1682,587373
1682,133186
1682,179282
1682,269228
1682,99338
1682,117681
1682,69247
1682,190303
1682,257777
1682,310835
1682,325838
1682,64911
1682,238912
1682,109492
1682,256466
1682,341256
1682,207195
1682,288019
1682,185457
1682,355047
1682,245271
1682,371763
1682,276600
1682,143365
1682,377702
1682,320556
1682,368565
1682,378542
1682,111442
1682,379776
1682,77923
1682,382885
1682,9377
1682,223457
1682,3975
1682,441045
1682,170822
1682,465670
1682,297205
1682,485336
1682,182124
1682,514039
1682,478552
1682,58566
1682,531287
1682,87869
1682,465530
1682,546554
1682,100346
1682,552137
1682,587373
1682,133186
1682,179282
1682,269228
1682,99338
1682,117681
1682,69247
1682,190303
1682,257777
1682,310835
1682,325838
1682,64911
1682,238912
1682,109492
1682,256466
1682,341256
1682,207195
1682,288019
1682,185457
1682,355047
1682,245271
1682,371763
1682,276600
1682,143365
1682,377702
1682,320556
1682,368565
1682,378542
1682,111442
1682,379776
1682,77923
1682,382885
1682,9377
1682,223457
1682,3975
1682,441045
1682,170822
1682,465670
1682,297205
1682,485336
1682,182124
1682,514039
1682,478552
1682,58566
1682,531287
1682,87869
1682,465530
1682,546554
1682,100346
1682,552137
1682,587373
1682,133186
1682,179282
1682,269228
1682,99338
1682,117681
1682,69247
1682,190303
1682,257777
1682,310835
1682,325838
1682,64911
1682,238912
1682,109492
1682,256466
1682,341256
1682,207195
1682,288019
1682,185457
1682,355047
1682,245271
1682,371763
1682,276600
1682,143365
1682,377702
1682,320556
1682,368565
1682,378542
1682,111442
1682,379776
1682,77923
1682,382885
1682,9377
1682,223457
1682,3975
1682,441045
1682,170822
1682,465670
1682,297205
1682,485336
1682,182124
1682,514039
1682,478552
1682,58566
1682,531287
1682,87869
1682,465530
1682,546554
1682,100346
1682,552137
1682,587373
174209,253408
174209,268223
174209,268172
174209,255759
174209,215931
174209,332421
174209,360454
174209,360465
174209,360473
174209,360459
174209,286510
174209,360510
174209,360513
174209,360518
174209,367565
174209,329912
174209,166709
174209,189595
174209,291272
174209,166486
174209,484986
174209,291836
79849,44406
79849,226070
79849,355225
79849,251418
79849,99241
79849,52301
79849,297406
79849,112546
79849,25601
79849,65578
79849,284162
79849,62875
79849,4421
79849,339693
79849,263280
79849,99149
79849,357620
79849,52468
79849,59837
79849,3975
79849,207474
79849,388956
79849,112143
79849,334065
79849,85313
79849,339855
79849,368201
79849,50376
79849,437475
79849,168669
79849,74783
79849,8019
79849,98277
79849,64196
79849,231949
79849,297205
79849,116439
79849,273129
79849,46028
79849,329474
79849,478510
79849,45395
79849,230237
79849,334916
79849,13725
79849,75785
79849,563136
79849,107789
79849,29353
79849,402319
79849,44406
79849,226070
79849,355225
79849,251418
79849,99241
79849,52301
79849,297406
79849,112546
79849,25601
79849,65578
79849,284162
79849,62875
79849,4421
79849,339693
79849,263280
79849,99149
79849,357620
79849,52468
79849,59837
79849,3975
79849,207474
79849,388956
79849,112143
79849,334065
79849,85313
79849,339855
79849,368201
79849,50376
79849,437475
79849,168669
79849,74783
79849,8019
79849,98277
79849,64196
79849,231949
79849,297205
79849,116439
79849,273129
79849,46028
79849,329474
79849,478510
79849,45395
79849,230237
79849,334916
79849,13725
79849,75785
79849,563136
79849,107789
79849,29353
79849,402319
79849,44406
79849,226070
79849,355225
79849,251418
79849,99241
79849,52301
79849,297406
79849,112546
79849,25601
79849,65578
79849,284162
79849,62875
79849,4421
79849,339693
79849,263280
79849,99149
79849,357620
79849,52468
79849,59837
79849,3975
79849,207474
79849,388956
79849,112143
79849,334065
79849,85313
79849,339855
79849,368201
79849,50376
79849,437475
79849,168669
79849,74783
79849,8019
79849,98277
79849,64196
79849,231949
79849,297205
79849,116439
79849,273129
